88	20141220	Nadine Müller	Jesaja 33,17-24	Jes 33,17-24	Das Ende!?	Glaubst du an das ewige Leben? Wie stellst du dir den Ort vor, an dem du dann sein wirst? Ein grüner Garten, wie im Paradies, wo du an allen Bäumen leckere Früchte findest? Oder wärst du gerne in einem riesigen Fußballstadion, in dem du jeden Tag von morgens bis abends spielen kannst? Oder brauchst du für deinen Traumort nur ein paar Freunde und eine Wii? Jesaja malt im heutigen Text ein Bild, wie er sich das Leben vorstellt, wenn Gott als König wiederkommt. Die Stadt Jerusalem, in der Gott im Tempel wohnte, spielt beim Volk Israel eine große Rolle. Dorthin wird Gott wiederkommen, davon sind sie überzeugt. Die Menschen leben dort in Frieden zusammen. Gott ist da. Keiner leidet mehr an Krankheit und Schwäche. Gott vergibt seinen Menschen ihre Schuld! Wir wissen, dass dieser erste Schritt, die Schuldvergebung, schon durch Jesus am Kreuz geschehen ist. Und wir können uns darauf freuen, dass der zweite Teil - die Wiederkunft Jesu als König - noch kommen wird! Egal, ob wir uns sein Königreich als Stadt Jerusalem vorstellen oder als Garten Eden - das Wichtigste ist: Wir werden bei Gott sein und alles Leid wird vorbei sein. Darauf können wir uns freuen!				
37	20141221	Birte Stropahl	Psalm 58	Ps 58	Fröhliche Weihnacht überall?	Was denkst du, wenn du diesen Psalm liest? Wie kann David es nur wagen, so hart zu urteilen und Rache zu fordern? Und wir sind gerade kurz vor Weihnachten ... Oder denkst du, dass endlich mal jemand die Wahrheit ausspricht, dass es so in dieser Welt nicht weitergehen kann? Schon David macht die Beobachtung, dass Herrscher und Richter ihre Macht missbrauchen. Und nichts hat sich daran geändert! Menschen werden unterdrückt und zu Unrecht verurteilt. Bildungschancen eines Kindes hängen davon ab, in welche Familie und in welche Kultur es hineingeboren wurde. David leidet unter dieser Situation. Er sagt Gott mit klaren Worten, was er darüber denkt und was er von ihm fordert. Hast du Gott schon einmal vor die Füße geworfen, was du in der Welt beobachtest und was nicht sein Wille sein kann? David vertraut darauf, dass Gott Recht sprechen wird. Auch wir können darauf vertrauen, dass Gott seine Gerechtigkeit durchsetzt. Gerade in der Adventszeit neigen wir dazu, uns in unsere gemütlichen, warmen Wohnungen zurückzuziehen und die kalte Welt draußen zu lassen. Öffne heute deine Augen und liege Gott in den Ohren, dass er endlich seine Macht zeigt und Recht spricht!	Freuet euch in dem Herrn allewege, und abermals sage ich: Freuet euch! Der Herr ist nahe!	Philipper 4,4.5b		
89	20141222	Birte Stropahl	Jesaja 35,1-10	Jes 35,1-10	Freue dich Welt, dein König naht!	Jesaja sprudelt über vor Freude: Wie schön wird es einmal sein! Was für eine Perspektive! Er malt den Menschen in der Babylonischen Gefangenschaft bunte Bilder vor Augen, die ihnen Mut geben sollen, durchzuhalten und sich auf die Zukunft zu freuen. Doch ist das nicht nur einfaches Vertrösten auf eine bessere Zeit, weil alles momentan so hoffnungslos ist? Jesaja fordert dazu auf, nicht nur auf das Hier und Jetzt zu schauen, sondern Gottes Brille aufzusetzen. Damit bekommt man Weitblick und bleibt doch mit beiden Beinen ganz auf dieser Erde. In zwei Tagen ist Heiligabend. Gott ist auf die Welt gekommen und hat Jesajas Zukunftsvisionen Wirklichkeit werden lassen. Jesus hatte kein leichtes Leben. Er nahm das alles freiwillig auf sich, damit er die Ewigkeit mit uns verbringen kann. Vielleicht war das Aufstehen heute Morgen für dich mühsam. Alles war dunkel und dir graute vor dem Tag. Dann darfst du sicher sein, dass Gott da ist, ganz nah bei dir. Nutze die letzten Tage der Adventszeit, um zu entdecken, dass der Himmel auf die Erde gekommen ist, und um dich auf die Ewigkeit mit Jesus zu freuen.				
94.00	20141223	Birte Stropahl	Matthäus 1,1-17	Mt 1,1-17	Macht hoch die Tür	Wenn das Lied "Macht hoch die Tür" gesungen wird, beginnt für viele Menschen die Adventszeit. Sie macht uns bereit, auf Jesus zu warten. Matthäus beginnt sein Evangelium mit einem Stammbaum. Gottes Geschichte mit seinem Volk setzt mit Abraham ein und führt über König David zu Jesus. Damit will Matthäus seinen Lesern die Linie der Geschichte zeigen und verdeutlichen: Jesus ist der Retter, auf den die Welt seit Jahrtausenden wartet. Dabei beschönigt die Bibel nichts: Von Inzucht (V. 3) über eine Prostituierte (V. 4) bis zum Ehebruch (V. 5) kommt alles vor. Das zeigt, dass Gott auch aus krummen Geschichten Gutes macht und dass Jesus Mensch mit Haut und Haaren war. Und doch ist alles anders als normal: Jesus wird nicht von Josef gezeugt, sondern von Maria geboren. Das zeigt, dass Jesus wahrer Gott ist. Morgen feiern wir das Wunder: Gott wird Mensch und bleibt doch Gott. Darauf bereitet Matthäus seine Leser argumentativ vor. Eine vierwöchige Adventszeit liegt hinter uns. Freust du dich darauf, morgen die Geburt von Jesus zu feiern? Freust du dich schon auf die alten und neuen Lieder, die von diesem Wunder erzählen? Nimm dir ein paar ruhige Minuten und genieße die Zeit mit Jesus, bevor morgen der Trubel beginnt.				
94.00	20141224	Birte Stropahl	Matthäus 1,18-25	Mt 1,18-25	Wie soll ich dich empfangen?	Ob Josef sich diese Frage gestellt hat, als er erfuhr, dass Maria schwanger war? Wie hat er es erfahren? Hat Maria es ihm gesagt oder hat er eines Tages das kleine Bäuchlein gesehen? Wie auch immer das abgelaufen ist, er war schockiert. Damals galt eine Verlobung als erster Schritt der Ehe. Die Schwangerschaft Marias war damit sichtbar gewordener Ehebruch. Maria hätte die Verachtung der ganzen Gesellschaft erfahren, wenn Josef die Sache öffentlich gemacht hätte. Gut, dass Gott bei allem die Fäden in der Hand hält. Durch seinen Engel erklärt er, was es mit der ganzen Sache auf sich hat. Er zeigt Josef, dass er an der großen Geschichte Gottes mitwirken und sogar seine Vaterpflichten erfüllen darf, indem er dem Baby den Namen gibt. Trotzdem wird Josef sich immer wieder gefragt haben, wie das Ganze vonstatten gehen soll; wie er reagieren soll, wenn das Baby da ist. Wir kennen den Rest der Geschichte und ahnen, dass Jesus ein gutes Verhältnis zu Josef hatte. Heute treffen viele Christen ihre leibliche und ihre geistliche Familie. Freust du dich darauf? Oder weißt du schon, dass es Spannungen geben wird? Dann versuche, Jesus im Blick zu behalten und Frieden zu stiften. Vertraue darauf, dass er alles in seiner Hand hat!				
94.00	20141225	Birte Stropahl	Matthäus 2,1-12	Mt 2,1-12	Wisst ihr noch, wie es geschehen?	Vielleicht haben die Weisen sich später darüber ausgetauscht, was sie erlebt haben. Sie sahen einen Stern und haben erkannt: Er zeigt uns den Weg zum König der Juden. Das hat sie so beeindruckt, dass sie sich auf den Weg machen, um diesen König anzubeten. Sie wussten nicht, dass sie am Ende der Reise Gottes Sohn finden würden. Viele Menschen suchen nach Sinn im Leben. Hilfst du mit, dass sie am Ende bei Gott landen? Zu Beginn ihrer Reise vermuteten die Männer, dass sie den König in der Hauptstadt, im Palast finden würden. Am Ende finden sie ein Kleinkind in einer ärmlichen Unterbringung in einem unbedeutenden Dorf. Doch sie realisieren: Wir sind am Ziel. Wie oft stellen wir uns vor, wie Gott sein und handeln muss, und erleben dann, dass er ganz anders ist. Die alten Kirchenväter haben in den Geschenken Gold, Weihrauch und Myrrhe Hinweise gefunden, wen die Weisen angebetet haben: einen König, den man mit dem Wertvollsten beschenkt; Gott, der es wert ist, dass man ihn anbetet; und denjenigen, der für uns gestorben ist. Nimm dir heute Zeit, um über die Geschenke nachzudenken: Was ist das Wertvollste, was du Jesus geben kannst? Wie kannst du ihn heute anbeten? Wo zeigt sich in deinem Leben, dass Jesus für dich gestorben ist?				
94.00	20141226	Birte Stropahl	Matthäus 2,13-23	Mt 2,13-23	Die Nacht ist vorgedrungen	Der wundersame Besuch der weisen Männer ist Maria und Josef vermutlich lange nachgegangen. Es blieb ihnen jedoch nicht viel Zeit dafür - ihr Kind schwebt in Lebensgefahr. Wieder erscheint Josef ein Engel im Traum und befiehlt ihm, nach Ägypten zu fliehen. Die Flucht mit einem Kleinkind durch Wüste und Gebirge war schwierig. Daneben war das Leben als Flüchtling in einem fremden Land sicher nicht einfach. Auch die Mütter aus Bethlehem waren verzweifelt, als ihre Kinder umgebracht wurden. Wer mit Jesus lebt, ist nicht automatisch von allen Schwierigkeiten befreit. Manchmal hilft es zu wissen: Gott trägt uns, auch wenn wir es gerade nicht fühlen können. Gott ist da, auch wenn wir das Gefühl haben, dass er weit weg ist. Hast du manchmal den Eindruck, dass dein Leben leichter wäre, wenn du kein Christ wärst? Es ist beeindruckend, Berichte von Christen zu lesen, die verfolgt werden oder schwer krank sind und sich doch an Jesus festhalten. Wie positionierst du dich, wenn Menschen Unrecht getan wird? Wie gehst du damit um, wenn jemand in deiner näheren Umgebung krank wird oder einen Unfall hat?				
94.00	20141227	Birte Stropahl	Matthäus 3,1-12	Mt 3,1-12	Bahnt einen Weg unserm Gott	Plötzlich taucht dieser seltsame Mann auf: Er trägt einen Mantel aus Kamelhaaren, ernährt sich aus der Natur und predigt in der Wüste. Seine Botschaft ist nicht gerade einladend. Doch kommen die Menschen in Scharen zum Jordan, hören ihm zu, lassen sich taufen und bereuen, dass sie von Gott getrennt sind. Johannes kennt seine Gaben und seine Aufgabe sehr genau: Er soll alles vorbereiten, damit die Predigt von Jesus auf offene Ohren trifft. Er kennt aber auch seine Begrenzung: Jesus ist der Sohn Gottes und wird sein Reich errichten. Er selbst ist nur der Wegbereiter. Jesus hat dir auch die Aufgabe gegeben, Steine aus dem Weg zu räumen und Menschen zu ihm zu führen. Wie du dies tust, hängt ganz von den Gaben ab, die Gott dir geschenkt hat. Manchmal ist es erforderlich, deutliche Worte zu finden, wenn Menschen in eine Sackgasse laufen. Manchmal ist es nötig, einfach als Christ zu leben. Du darfst wissen, dass es nicht an dir hängt, ob ein Mensch zu Jesus findet. Du bist nur Wegbereiter, ein Wegweiser für Menschen. Jesus selbst ist jedoch derjenige, der zur Umkehr führt und neues Leben schenkt. Wem willst du in der nächsten Zeit zeigen, dass Jesus der Weg, die Wahrheit und das Leben ist?				
57	20141228	Gerald Pauly	Psalm 93	Ps 93	Ich will dich anbeten	Er hat sein Herz ausgeschüttet, seine Sorgen beim Herrn abgeladen, seine Bitten ausgesprochen. Das, was ihm schwer und bitter auf der Seele lag, weil er selbst damit nicht fertig wurde und wird, hat er Gott einfach hingelegt. Dann hat er ihm "Danke" gesagt für alle Versorgung und sein soziales Umfeld. Nun hat er Zeit für Gott, der Kopf wird frei, jetzt steht er einfach still vor ihm. Und dann begegnet ihm der Herr und es wird eine Anbetungszeit. Für den Beter wird Gott ganz groß, weil alles andere an Bedeutung verliert und sich relativiert gegenüber der Größe und Majestät des Herrn. Gott wird für den Psalmbeter so ganz anders: Gott bleibt der, zu dem er "Du" sagen kann, obwohl Gott so unfassbar groß und mächtig ist, es bleibt die freundliche und persönliche Beziehung. Der Beter bezieht die Größe Gottes in sein Leben ein: Ich will an dich glauben, ich vertraue deiner Größe und darauf, dass diese Größe nichts Unnahbares an sich hat, sondern für mich da ist. In der Gegenwart des Herrn ist alles ganz anders und deswegen setze ich mich ihr aus. Es ist unbegreiflich und wunderbar, dass ich mit dem Herrn der Schöpfung einfach so sprechen kann und dass er mir antwortet.	Das Wort ward Fleisch und wohnte unter uns und wir sahen seine Herrlichkeit.	Johannes 1,14a		
94.01	20141229	Gerald Pauly	Matthäus 3,13-17	Mt 3,13-17	Echte Werbung	Johannes erkennt Jesus als den von ihm angekündigten Heiland und sagt es frei heraus: Jeder kann und soll es hören. Gott, der Vater, spricht es frei heraus, dass Jesus sein geliebter Sohn ist, und bestätigt es für alle damals Anwesenden hörbar und sichtbar. Mit diesen Bekenntnissen im Rücken beginnt Jesus sein öffentliches Wirken. Welche Ermutigung geht davon aus, wenn uns andere den Rücken stärken und sich zu uns bekennen! Wie viel einfacher werden schwierige Situationen, wenn wir in sie hineingehen mit dem Wissen, dass andere hinter uns stehen, vielleicht sogar unser Anliegen teilen und persönlich für uns beten. Manchmal denke ich, dass Luther Recht hatte, wenn er vor Tagen, an denen auf ihn unglaublich viel Arbeit wartete, sagte, an genau diesem Tag müsse er viel mehr beten als sonst. Allein die Tatsache, dass ich die mir schwer auf dem Herzen liegenden Probleme und Herausforderungen mit Jesus offen im Gespräch teile, kann wie eine Befreiung wirken. Da ist jemand, mit dem ich alles teilen darf, mit dem ich reden kann über mein Innerstes und der mir zusagt, dass er mich begleiten will und wird. Und dann kommt mir das auch leicht über die Lippen, ob andere dabei sind oder nicht: Gott sei Dank!				
94.01	20141230	Gerald Pauly	Matthäus 4,1-11	Mt 4,1-11	Die andere Seite der Medaille	Wieso eigentlich widerspricht Jesus nicht der unverschämten Anmaßung des Teufels mit der Bemerkung, dass Gott am längeren Hebel sitzt? Ist da etwas dran, dass Jesus das so stehen lässt? Wenn wir uns die von den Evangelien beschriebene Welt ansehen, in die Jesus eintaucht nach Taufe und Wüstenzeit, dann wird sie so beschrieben, dass sie so kaputt ist, wie sie nur sein kann. Und am Ende von drei Jahren des Helfens, der Gespräche, der Heilungen und der intensiven Zuwendung zu den Menschen sieht es für Außenstehende wirklich nicht so aus, als ob sich etwas grundlegend geändert hätte. Jesus ist in der Welt des Teufels unterwegs, er lebt in einer Welt, in der er Opportunismus erlebt, Unverständnis, offene Feindschaft, Hinterlist und schließlich nackte Gewalt. Und er sagt zu den Menschen seiner Zeit: Das Himmelreich ist euch ganz nahe, es kommt zu euch, ihr seid ganz nah dran. Er besucht die Menschen in ihren Häusern, in ihrer vertrauten Umgebung. Er kommt mitten in katastrophale Situationen, in denen die nackte Angst regiert. Jesus spricht auch mit den Besserwissern, diesen unangenehmen Zeitgenossen, die ja schon immer wussten, dass sich die anderen ändern müssen und die anderen selbst schuld sind. Dorthin geht Jesus.				
94.01	20141231	Gerald Pauly	Matthäus 4,12-17	Mt 4,12-17	Déjà vu - das habe ich schon mal gehört	Die Botschaft Jesu ist dieselbe, die Johannes verkündet und die ihn ins Gefängnis gebracht hat. Johannes nahm kein Blatt vor den Mund und Jesus tut das auch nicht. Gottes Reich ist dann nahe, wenn ich nicht mehr so weiterlebe wie bisher, sondern umkehre und mein Leben sichtbar ändere. Wir haben im Jugendkreis oft diskutiert, was das eigene Leben von dem der anderen um uns herum unterscheidet. Woran wird für andere sichtbar und erkennbar, dass ich anders lebe? Woran erkennen andere, dass ich Buße getan habe und es wieder tun würde? Jesus geht in eine Gegend, die von den Menschen seiner Zeit als eine "ohne Gott" bezeichnet wurde: da geht niemand hin. Mit Jesus selbst kommt das Reich Gottes den Menschen ganz nahe. Jesus geht hingehe oder sie in mein Haus einlade, dann berühren sich zwei verschiedene Welten. Ich werde mich dann mit allen Problemen und Schwierigkeiten auseinandersetzen, die diese Menschen mitbringen, und ihnen helfen.				
21	20150101	Klaus Göttler	Psalm 8	Ps 8	Packen wir’s an!	Was für eine Aussicht auf ein neues Jahr! Es kann wohl kaum eine bessere Rückenstärkung geben als die, die in Psalm 8 besungen und bestaunt wird. David staunt über die Herrlichkeit Gottes. Er besingt mit offenem Mund die Schönheit der Schöpfung. Und als er auf den Menschen zu sprechen kommt, hätte er angesichts dieser gewaltigen Aussagen eigentlich ganz kleinlaut werden müssen: „Was ist der Mensch, dass du seiner gedenkst?“ Ein Nichts! Ein Staubkorn im Universum! Ein Blatt, das verweht! Doch David schlägt einen anderen Ton an: „Du hast ihn wenig niedriger gemacht als Gott!“ Es gibt keinen Grund sich selbst kleinzureden. Der Glaube an Gott macht nicht klein, sondern er stärkt unser Rückgrat. Mit stolz geschwellter Brust können wir in das neue Jahr gehen und uns jeden Tag vor Augen malen, mit wem wir gemeinsam unterwegs sind: Mit dem Herrn der Welt! Mit dem Schöpfer des Universums! Es gibt allerdings auch keine Möglichkeit, sich aus der Verantwortung zu reden. Der Mensch ist die Krone der Schöpfung. Das verleiht uns eine einzigartige Würde und stellt uns gleichzeitig in eine besondere Verantwortung für die Welt. Auch im Jahr 2015. Packen wir’s an! 	Alles, was ihr tut mit Worten oder mit Werken, das tut alles im Namen des Herrn Jesus und dankt Gott, dem Vater, durch ihn	Kolosser 3,17	So lange die Erde besteht, sollen nicht aufhören Aussaat und Ernte, Kälte und Hitze, Sommer und Winter, Tag und Nacht.	1. Mose 8,22
1.00	20150102	Klaus Göttler	1. Mose 1,1-13	1.Mo 1,1-13	Zwischen Himmel und Erde 	„Im Anfang schuf Gott!“ Es gibt wohl wenige Aussagen, die in unserer heutigen Zeit so heiß umstritten sind wie diese. Es gehört zu den Grundbekenntnissen der Bibel: Am Anfang steht Gott. Er ist der Ursprung allen Lebens. Gott hat sich nicht hineingeschlichen, um dann die Weltherrschaft zu übernehmen. Er war da. Vor aller Zeit. Und der Kolosserbrief fügt hinzu: Jesus war dabei. „In ihm ist alles geschaffen, was im Himmel und auf Erden ist“ (Kol 1,16). Zuerst beginnt Gott damit, die Rahmenbedingungen zu schaffen, um Leben zu ermöglichen: Licht, Finsternis, Tag, Nacht, Wasser, Land, Himmel, Erde, Nahrung. Ohne diese Voraussetzungen wäre Leben nicht möglich. In den Naturwissenschaften forschen wir dem nach und kommen zu erstaunlichen Beobachtungen. Doch mit diesen ersten Versen der Bibel ist auch angedeutet, dass unser Leben sich in Spannungen vollzieht. Licht ist nur erkennbar, wo es auch Finsternis gibt. Wasser lernen wir schätzen, wo wir wieder festes Land unter den Füßen haben. Und die Dankbarkeit über unsere Nahrung lernen wir besonders dann, wenn wir auch den Mangel kennen. Unser Leben vollzieht sich in Spannungen. Unser Leben vollzieht sich zwischen Himmel und Erde. Das ist ohne Gott nicht zu denken.				
1.00	20150103	Klaus Göttler	1. Mose 1,14-25	1.Mo 1,14-25	Spot an, die Welt beginnt!	Gott schaltet das Licht für die Bühne der Weltgeschichte an. Er platziert die Scheinwerfer und kreiert die Bühne. Nun ist es Zeit für den Auftritt der Hauptdarsteller. Es kommt Leben in die Bude. Es wimmelt nur so vor Vielfalt. Und das Ganze mündet in einen wunderbaren Auftrag: „Seid fruchtbar und mehret euch!“ Gott setzt den Startschuss für sein großes Bühnenstück, aber er nimmt die Darsteller mit hinein in die Entstehung des Stückes. Sie sind mit ihrer ganzen Kreativität gefragt. Die Schöpfung ist nicht einfach abgeschlossen. In der Theologie spricht man von der „creatio continua“, der fortdauernden Schöpfung. Dadurch sind dem Menschen und der Natur Möglichkeiten eröffnet, deren Auswirkungen wir heute vor Augen haben und die - losgelöst von Gott - zum Albtraum werden können. Deshalb steht am Anfang der Bibel dieses großartige Bekenntnis zum Schöpfer. Die Welt ist kein Experimentierlabor für Menschen, die sich selbst an Gottes Stelle setzen. Sie ist vielmehr ein gottgegebener Lebensraum, den wir erforschen und gestalten können. Dabei spielt die Verantwortung vor Gott eine wesentliche Rolle. Wir bleiben im Blickkontakt mit Gott, damit die Schöpfung das bleibt, was sie ursprünglich ist: Ein kostbares Geschenk Gottes.				
0.1	20150104	Bernd Bierbaum	Psalm 33	Ps 33	Was für ein Gott!	Was für ein Lied! Wer es getextet hat, wissen wir nicht. Aber es schließt sich fantastisch an den Psalm 32 an, das Lied von Buße und Vergebung. Da kann man nur sagen: Freut euch! Und nehmt eure besten Instrumente, um ihm ein neues Lied zu singen und zu spielen (V.3). Das gilt bis heute: Der Herr hat es uns zugesagt, dass er uns vergeben will. Alles andere ist zweitrangig, auch wenn es uns noch so gefangen nehmen will (V.4). Der uns dafür sein Wort gibt, ist der Schöpfer der Welt. Er hat die Schöpfung aus dem Nichts „gehaucht“ oder gesprochen. Im Urtext sind beide Wörter gleich. Und was er einmal in der Schöpfung getan hat, hat er wiederholt, als er Jesus durch die Jungfrau Maria ins Leben und dann aus dem Tod rief (V.6-9). Gott ist der Herr der Geschichte, auch der Heilsgeschichte mitten in der Weltgeschichte. Er ist der Herr seines Volkes. Auch im so genannten Dritten Reich. Er ist der Herr bei aller Verfolgung und Unterdrückung (V.12). Wer will gegen solch einen Herrn anstehen (V.16 f.)? Er hat uns im Auge und passt auf uns auf (V.18). Deshalb kann man sich ihm nur anvertrauen (V.21) und beten: „Deine Güte, Herr, sei über uns, wie wir auf dich hoffen“ (V.22).	Wir sahen seine Herrlichkeit, eine Herrlichkeit als des eingeborenen Sohnes vom Vater, voller Gnade und Wahrheit. 	Johannes 1,14b		
1.01	20150105	Bernd Bierbaum	1. Mose 1,26 - 2,4a	1.Mo 1,26 - 2,4a	Hammerhart!	Hier werden Pflöcke eingeschlagen. Die Erde wird sich nicht selbst überlassen. Nein, Gott wagt sich an den Menschen (V.26 f.). Und er wusste doch genau, was ihm das bringen würde: Aufruhr, Not, Ungehorsam, Mord und Totschlag, Krieg. Trotzdem! Er will auf uns nicht verzichten. Er will nicht ohne uns sein. Was muss er uns lieb haben! Ich erinnere mich an eine Konfirmandin, die heulend bei mir vor der Tür stand. Ich holte sie herein und dann brach es aus ihr heraus: „Meine Mutter hat eben gesagt, ich bin gar nicht gewollt. Ich bin nur ein Betriebsunfall.“ Gut, dass wir die Bibel haben. Die haben wir gelesen. Auch diesen Vers. Sie hat verstanden. Gott wollte sie. Sie war geplant. Egal, was die Eltern dachten. Fröhlich ging sie nach Haus und hatte ihrer Mutter was zu erzählen. Noch ist alles sehr gut (V.31). Die Dreieinigkeit - „lasset uns“ (V.26) hat gute Arbeit gemacht. Mensch und Tier vertragen sich. „Fressen und gefressen werden“ gilt noch nicht. Das kommt alles erst durch den Sündenfall. Jetzt ist alles gut. Jetzt ist das Schöpfungswerk abgeschlossen. Jetzt ruht Gott. Jetzt ist der Mensch dran, nach Gottes Willen zu leben.				
47	20150106	Bernd Bierbaum	Psalm 72	Ps 72	Was für ein Fest!	Unser Briefträger war verzweifelt. Zum zigsten Mal hatte er Post auszuteilen, deren Namen er kaum entziffern konnte. „Epaniagemeinde“ - das war noch die leichtere Übung. Und ich als Pastor dieser Gemeinde dachte mir, dass unsere Altvorderen ein Herz für unsere modernen Heiden hätten haben sollen. Dabei ist „Epiphanias“ ein schönes Fest. Theologisch vollkommen richtig. Richtiger geht es nicht mehr. 6. Januar: Die Heiligen Drei Könige. Übersetzt heißt es: „Das Licht erscheint.“ Und es strahlt bis in die fernsten Gegenden. Mission ist angesagt. Die alte Kirche feierte dieses Fest bereits. Und ihr Psalm, der Psalm dieses Tages, war der Psalm 72. Salomo schließt die Liedersammlung seines Vaters David mit diesem Psalm ab. Aber er muss feststellen, er ist nicht wie der König, den der Psalm besingt. Er braucht selbst einen größeren König. Einen Messias. Die Verse 6, 9, 11, 13 f., 15 - die meinen einen König, der kommt, um sein Volk zu erlösen: Jesus Christus. Der ist inzwischen gekommen. Ihn beten die Weisen aus dem Morgenland an. Den sollen wir in aller Welt bekannt machen. Was für ein großartiger Name, was für ein großartiges Fest!				
1.02	20150107	Bernd Bierbaum	1. Mose 2,4b-17	1.Mo 2,4b-17	Das Paradies	Jetzt geht es richtig los. Bis jetzt wurde berichtet, wie die Erde gemacht wurde, jetzt wird ein Spot auf den Menschen gerichtet. Nach dem Blick auf das Ganze gehen wir jetzt ins Detail. Zum Wichtigsten, dem Menschen. Bis jetzt hieß Gott „Elohim“, Schöpfergott. Jetzt ist er „Jahwe“ oder „Jahwe Elohim“. Luther übersetzt immer mit „der Herr“(V.4b). Gott greift in die Erde, formt den Menschen und bläst ihm seinen Geist in seine Nase (V.7). Das heißt: 1. Der Mensch ist irdisch, aus Erde. 2. Der Mensch atmet Gottes Geist, Geist von seinem Geist. Er ist radikal vom Tierreich unterschieden. Durch seine Geistbegabung ist er angelegt auf Gemeinschaft mit Gott. Im Paradies war das kein Problem. Aber später ... 3. Gott setzt den Menschen ein, den Garten, das Paradies, zu bebauen und zu bewahren (V.15). War der erste Mensch ein Gärtner? Hatte er keine Langeweile? Es war das Paradies und wo Gott ist, gibt es keine Langeweile. Einen ganz „kleinen“ Auftrag gibt er dem Menschen (V.16 f.). Das Wissen um Gut und Böse soll der Mensch in der Gemeinschaft mit Gott herausfinden und nicht auf dem Weg des Ungehorsams. Das ist tödlich.				
1.02	20150108	Bernd Bierbaum	1. Mose 2,18-25	1.Mo 2,18-25	Mann und Männin	Allein geht man ein. Der Mensch braucht eine Gehilfin, eine, die zu ihm passt. Gott kennt unsere Bedürfnisse (V.18). Aber erst einmal muss der Mensch den Tieren einen Namen geben. Gott überlässt dem Menschen seinen Herrschaftsauftrag (Kap.1,26) und bindet sich an ihn! Was für eine Verantwortung bis heute! Eine spannende Situation folgt der nächsten. Wie erschafft er für den Menschen die Frau (V.21.22)? Der Mensch schläft. Er bekommt vom Schöpfungsvorgang seiner Frau nichts mit. Er merkt auch nicht, dass sie aus seiner Seite genommen ist (Rippe, V.22), damit sie ihm zur Seite stehen kann. Gehilfin! Aber als Gott sie ihm bringt, ist er hellwach und erkennt sie, als wär’s ein Stück von ihm. „Männin“ nennt sie der Mann (V.23b). Luther übersetzt „isch“ und „ischscha“ so. Sie ist von gleicher Art wie der Mann. Sie ist keine Sklavin! Von wegen Hierarchie, der Mann oben, die Frau unten! Partnerschaft ist angesagt. Die Ehe wird eingesetzt (V.24). Gott hat uns aus dem Paradies ein großes Geschenk mitgegeben: die Ehe und den wöchentlichen Feiertag. „Ein Fleisch“ sein dürfen wir jetzt. Sexualität, aber nicht nur. Mann und Frau werden einander „Gehilfen zur Freude“.				
1.02	20150109	Bernd Bierbaum	1. Mose 3,1-13	1.Mo 3,1-13	Die Katastrophe	Der Mensch ist Herr über die Schöpfung (Kap. 2,15). Aber nun fängt die Schlange an zu diskutieren. Der erste Schritt des Ungehorsams für den Menschen. Kann die Schlange reden? Sie kann sich verständlich machen. Wie, weiß ich nicht. Aber die Bibel identifiziert die Schlange mit dem Satan, dem Versucher (Offb 12,9; 20,2). Gestaltwandel des Bösen! Wenn der Satan als Engel des Lichts erscheinen kann, dann schon lange als Schlange. Sie sät Misstrauen. „Sollte Gott gesagt haben?“ Die Ursünde. Alle weiteren Sünden in der Geschichte der Menschheit stammen aus dieser dämonischen Rebellion. Was für ein Dynamit im Misstrauen steckt, macht sich wohl kaum einer klar. Die schönen Zeiten des Paradieses sind vorbei. Die Gemeinschaft mit Gott ist zerstört. Die Bitte um Vergebung wäre angesagt gewesen. Stattdessen kommt man sich wie auf einem Verschiebebahnhof vor. Die Schuld wird verschoben. „Ich bint_x0004_ s doch nicht gewesen. Die Frau, die du mir gabst ...“ (V.12). Gott ist selbst schuld. Und die Frau: „Die Schlange betrog mich“ (V.13). Wir kennen dieses Spiel. Erbärmlich. Wenn wir bloß ehrlich sein könnten!				
1.02	20150110	Bernd Bierbaum	1. Mose 3,14-24	1.Mo 3,14-24	Die Konsequenz	Die Schuld ist an allem schuld! Im Paradies gab es kein Zahnweh, Krebs, Liebeskummer oder Tod. Aber nun rechnet Gott ab. Zuerst ist die Schlange dran (V.14). Sie hatte die Schuld in die Welt gebracht. Aber mitten im Strafurteil leuchtet Evangelium auf (V.15). Die Gemeinde von Jesus weiß um den einen, „vom Weib Geborenen“ (Gal 4,4). Jesus starb auf Golgatha am Biss der Schlange und hat dort gleichzeitig den Kampf um uns Menschen gewonnen. Nach der Schlange ist die Frau an der Reihe. Schwangerschaft, Kinder kriegen — das wird alles schwierig und tut weh (V.16). Der dritte Gerichtsspruch trifft den Mann (V.17). Vom Acker ist er genommen. Aber nun wird ihm dieses Lebenselixier Kummer bereiten. Von Eva stammen alle ab (V.20). In diesem Namen steckt Leben. Denn auch in unserer Todeswelt soll sich Leben entfalten. Gott sorgt für seine verlorenen Leute. Er zieht sie an. Aber das Paradies müssen Adam und Eva verlassen. Vor dem Paradies wachen Engel (V.24) bis zu dem Tag, als Jesus geboren wird (Lk 2). Von nun an hat jeder wieder Zutritt zu Gott. „Der Cherub steht nicht mehr dafür“ (Lied EG 27,6).				
